iter	Passed	Remaining
987	16871	204
988	16886	187
989	16899	170
990	16914	153
991	16930	136
992	16947	119
993	16963	102
994	16979	85
995	17002	68
996	17023	51
997	17040	34
998	17056	17
999	17071	0
