iter	Passed	Remaining
919	7869	684
920	7877	675
921	7885	667
922	7894	658
923	7902	650
924	7911	641
925	7920	632
926	7928	624
927	7936	615
928	7944	607
929	7952	598
930	7961	590
931	7969	581
932	7977	572
933	7985	564
934	7993	555
935	8002	547
936	8010	538
937	8019	530
938	8027	521
939	8036	512
940	8044	504
941	8054	495
942	8064	487
943	8073	478
944	8082	470
945	8091	461
946	8100	453
947	8108	444
948	8117	436
949	8125	427
950	8133	419
951	8141	410
952	8150	401
953	8158	393
954	8166	384
955	8175	376
956	8183	367
957	8191	359
958	8199	350
959	8208	342
960	8216	333
961	8225	324
962	8234	316
963	8242	307
964	8250	299
965	8258	290
966	8266	282
967	8275	273
968	8284	265
969	8292	256
970	8301	247
971	8311	239
972	8319	230
973	8328	222
974	8337	213
975	8345	205
976	8354	196
977	8363	188
978	8371	179
979	8379	171
980	8387	162
981	8395	153
982	8404	145
983	8412	136
984	8420	128
985	8428	119
986	8437	111
987	8445	102
988	8454	94
989	8463	85
990	8471	76
991	8479	68
992	8487	59
993	8496	51
994	8505	42
995	8513	34
996	8521	25
997	8529	17
998	8537	8
999	8545	0
